tweet_text,reaction_text,tweet_type,reaction_num
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,One of most important things humans have in common is: difference! Learn to respect that above unilateral emancipation.,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Höpsis. There should be limits to everything, also to restrictions, but have respect and understanding towards others.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,Prove to me your version of god exists and he's worth worshipping and then I'll consider not ridiculing him/her/it,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,If it truly was a RELIGIONOFPEACE wouldn't their extremists be extremely peaceful? ISLAM,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"That's not the point, but to respect (also) those who have something sacred in their lives. You can ridicule theories.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"In this case not, because of INGNORANCE. Holy war actually means war against the enemies of ones SOUL.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"""aggression problem"" That's quite an understatement, but yes, yes there is.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"I'd bet quite a few ""douchebags"" laughed. That makes it hypocrisy. And still they are just cartoons.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"You can express it better – no means to understate, but it's not the core of ISLAM nor of the message of the Prophet.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"If your faith/religion is so weak that it can't handle cartoons, no matter what they depict, not much of a religion",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Well you can bet and you may be right, but the laughers are fools too, as are the drawers, who crossed many limits.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,You mean people like this?,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Well the reactions of course vary, only a fool rages, but it still doesn't make severe disrespect correct.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"No, he's much worse than a douchebag.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"By the way, that's a police officer they're executing.And a Muslim.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"I know. Tragical, but doesn't make much difference which profession/religion he/she has in this case.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"You didn't, there's a question mark. There are laws against spewing shit about people, doesn't apply to sky fairies",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,If you don't want FREEDOMOFSPEECH to include ridiculing beliefs there are 2 things you can do. 1. Move to a -&gt;,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,&gt; country that doesn't have it. There's plenty to choose from. Or. 2. Try to change things democratically. I'll -&gt;,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,&gt;just say it's a sad day when that happens and then we won't have freedom anymore.,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,If they had been doing it only about a single (actual) person the law would have interfered. And rightly so.,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,Bullying a belief? :-D,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"If they had been satirising only Islam/Muslims, I'd kinda see your point.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"I disagree. And thank goodness, so does most of the civilised world.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Sky fairies is your unnecessary rhetorics. For many people some things are sacred, whether you understand it or not.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"So should a bully have a right to bully his class mate, because of FREEDOMOFSPEECH?",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,It was still completely tasteless and stupid. Now they are dead.,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Yup, but for someone to whom nothing is sacred, this might be too difficult to understand.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Why? Would it make it more right, if Rolle would bully also Niilo and Asko, besides Ismo?",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Well most haven't (fortunately) seen all the pics, and it's a stupid trend and a rootless ignorance, too. FREEVIETNAM",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Viva la difference! But my mouth shouldn't be gagged just because of someone's unsubstantiated beliefs on a ""god""",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"There should be limits to things, but not free speech.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,Gagged and good-taste-and-respectfulness-expected are two different things. Again and still.,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"People Deserve Respect, Belief Systems/Religion Doessn.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"So should one be able to bully as much as one wants in school, because of FREEDOMOFSPEECH?",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Well that's your opinion, and your still in far minority with that ""belief"". LUCKILY",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"If believe something, a cartoon shouldn't be able to shake that belief. Nothing sacred about Mohammad.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"You might offend something I hold ""sacred"", but I'll fight for your right to say it.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"So people can stop calling it a RELIGIONOFPEACE. Thanks, I'll tell them.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,Prove to me a soul exists. Gibberish.,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Nothing sacred to you, but you fail to understand, that lots of sacred to some others. UNDERSTANDING RESPECT",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,Yet these people follow quran more to the letter than a moderate Muslim. The bible is full of hate too. More so,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"But it seems you haven't anything, and if you did, sincerely, I'd try not to disrespect it.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,Don't agree. The limits set by Islam? France is not an Islamic country.,non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"And once again, saying about an issue, or meaningfully insulting about something, are different things.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Why? Did you get it wrong what I meant? And why sarcasm, it's again just proof of weakness.",non-rumours,298
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,"Btw, if you believe in the bible you're going to hell. You called them fools. Google it, if you can't remember your scripture.",non-rumours,298
